1679353200.0,0.0009174,0.0009619,0.0009121,0.0009471,8886
1679266800.0,0.0009249,0.0009496,0.0008889,0.0009174,20380
1679180400.0,0.000924,0.0009645,0.0009193,0.000923,10090
1679094000.0,0.0009704,0.0009863,0.0009161,0.000924,6328
1679007600.0,0.0009321,0.0009874,0.0009222,0.0009697,12301
1678921200.0,0.0009117,0.0009378,0.0009054,0.000932,6492
1678834800.0,0.0009552,0.000973,0.0008972,0.0009117,11818
1678748400.0,0.0009404,0.0009849,0.0009039,0.000956,13025
1678662000.0,0.001029,0.001064,0.0009285,0.0009397,34737
1678575600.0,0.0009583,0.00103,0.0009406,0.00103,2408
1678489200.0,0.0009437,0.0009913,0.0009025,0.0009598,10658
1678402800.0,0.001001,0.00101,0.0009047,0.0009419,27333
1678316400.0,0.0009459,0.001046,0.0009459,0.001,13355
1678230000.0,0.00112,0.001124,0.0009105,0.0009463,51776
1678143600.0,0.00124,0.00127,0.001095,0.001119,24555
1678057200.0,0.001264,0.001268,0.001207,0.001239,8156
1677970800.0,0.001344,0.00137,0.001256,0.001264,44382
1677884400.0,0.001356,0.001401,0.00131,0.001344,53651
1677798000.0,0.001385,0.001395,0.00129,0.001356,14893
1677711600.0,0.00141,0.001413,0.001344,0.001382,11002
1677625200.0,0.001323,0.001415,0.001319,0.001408,7047
1677538800.0,0.001381,0.001421,0.00131,0.001322,18365
1677452400.0,0.001429,0.001433,0.001359,0.001381,2606
1677366000.0,0.001377,0.001444,0.001365,0.001428,3104
1677279600.0,0.00141,0.001424,0.001302,0.001377,9990
1677193200.0,0.00147,0.001479,0.001351,0.00141,12525
1677106800.0,0.001507,0.001533,0.001459,0.00147,3964
1677020400.0,0.001497,0.00151,0.001407,0.001508,4335
1676934000.0,0.001579,0.001598,0.001472,0.001498,8227
1676847600.0,0.00159,0.001617,0.001547,0.001578,6141
1676761200.0,0.001514,0.001693,0.001505,0.001585,24612
1676674800.0,0.001784,0.001828,0.001462,0.001514,54707
1676588400.0,0.001408,0.001802,0.001404,0.001781,72050
1676502000.0,0.001285,0.001475,0.001272,0.001406,49752
1676415600.0,0.001241,0.001286,0.001208,0.001285,14628
1676329200.0,0.001196,0.001243,0.001143,0.001243,6889
1676242800.0,0.001175,0.001198,0.001146,0.001197,17864
1676156400.0,0.001168,0.001216,0.001157,0.001176,7097
1676070000.0,0.001144,0.00118,0.001131,0.001169,3189
1675983600.0,0.001132,0.001218,0.001126,0.001144,7703
1675897200.0,0.001164,0.001198,0.001106,0.001132,9108
1675810800.0,0.001143,0.001173,0.001095,0.001164,14301
1675724400.0,0.001092,0.001152,0.001092,0.001142,11158
1675638000.0,0.001128,0.001152,0.001088,0.001093,10492
1675551600.0,0.001175,0.001181,0.001115,0.001129,9517
1675465200.0,0.001182,0.001202,0.001127,0.001174,8369
1675378800.0,0.001146,0.0012,0.001137,0.001181,4471
1675292400.0,0.001189,0.001223,0.001143,0.001146,11302
1675206000.0,0.001119,0.001202,0.001093,0.001191,6747
1675119600.0,0.001072,0.00113,0.00106,0.00112,6208
1675033200.0,0.001108,0.001133,0.001055,0.001073,13602
1674946800.0,0.001088,0.001137,0.001076,0.001109,4270
1674860400.0,0.001111,0.001124,0.001055,0.001088,4322
1674774000.0,0.001095,0.001137,0.00104,0.001111,8125
1674687600.0,0.001087,0.001164,0.00105,0.001097,15630
1674601200.0,0.0009943,0.001098,0.0009742,0.001086,16864
1674514800.0,0.0009952,0.001046,0.0009769,0.0009938,12103
1674428400.0,0.0009805,0.001,0.0009557,0.000996,4570
1674342000.0,0.001003,0.001042,0.0009635,0.00098,7549
1674255600.0,0.001008,0.001018,0.0009591,0.001003,8113
1674169200.0,0.0009549,0.001009,0.0009345,0.001008,6469
1674082800.0,0.0009149,0.0009557,0.0009004,0.0009546,6424
1673996400.0,0.001046,0.001087,0.0009093,0.0009149,36372
1673910000.0,0.00108,0.001096,0.001046,0.001047,4945
1673823600.0,0.0009827,0.001154,0.0009786,0.00108,41598
1673737200.0,0.0009711,0.0009995,0.0009393,0.0009834,3364
1673650800.0,0.0009545,0.001044,0.0009493,0.0009712,16920
1673564400.0,0.0009324,0.0009701,0.0009203,0.0009546,4639
1673478000.0,0.000952,0.0009662,0.0009177,0.0009332,17675
1673391600.0,0.0009389,0.0009626,0.0009191,0.000952,2469
1673305200.0,0.0009255,0.0009625,0.0009162,0.0009389,6250
1673218800.0,0.000946,0.001014,0.0009098,0.0009259,17585
1673132400.0,0.0009469,0.0009582,0.0009258,0.0009479,10072
1673046000.0,0.0009343,0.0009841,0.000914,0.0009492,6668
1672959600.0,0.0008798,0.0009393,0.0008698,0.000934,5040
1672873200.0,0.0009059,0.0009324,0.0008772,0.0008795,7273
1672786800.0,0.000938,0.0009677,0.0008862,0.0009055,14445
1672700400.0,0.0008782,0.0009383,0.0008683,0.000938,11920
1672614000.0,0.0008991,0.0009128,0.0008504,0.0008777,17886
1672527600.0,0.0008553,0.0009082,0.0008526,0.0008991,3989
1672441200.0,0.0009538,0.0009545,0.0008475,0.0008553,12740
1672354800.0,0.0009094,0.0009585,0.0008889,0.0009569,11081
1672268400.0,0.0008988,0.0009387,0.0008598,0.0009094,18867
1672182000.0,0.0008586,0.000913,0.0008497,0.0008988,11649
1672095600.0,0.0008401,0.0008696,0.0008305,0.0008586,6823
1672009200.0,0.00082,0.0008417,0.0008194,0.0008397,786
1671922800.0,0.0008201,0.0008232,0.0008064,0.0008201,1467
1671836400.0,0.0007602,0.0008744,0.000759,0.0008201,15618
1671750000.0,0.0007668,0.0007762,0.0007581,0.0007603,1521
1671663600.0,0.0007608,0.0007818,0.0007486,0.0007667,1793
1671577200.0,0.0007669,0.0007823,0.0007519,0.0007605,5645
1671490800.0,0.0007545,0.0007871,0.0007505,0.0007679,2971
1671404400.0,0.0007856,0.0007937,0.0007363,0.0007545,3963
1671318000.0,0.0007044,0.0008027,0.000683,0.0007856,16922
1671231600.0,0.0007134,0.0007387,0.0006759,0.0007041,9583
1671145200.0,0.0007727,0.000788,0.000701,0.0007134,5548
1671058800.0,0.0007791,0.0007967,0.0007644,0.0007726,5327
1670972400.0,0.0007926,0.0008071,0.0007739,0.0007792,4820
1670886000.0,0.0007715,0.000804,0.000751,0.000792,2685
1670799600.0,0.0007611,0.0007722,0.0007291,0.0007715,7824
1670713200.0,0.0007681,0.0007881,0.0007491,0.0007611,7910
1670626800.0,0.0007897,0.0008092,0.0007214,0.0007675,27675
1670540400.0,0.0008209,0.0008229,0.0007792,0.0007897,10841
1670454000.0,0.0008065,0.0008376,0.0007916,0.0008209,5997
1670367600.0,0.0008247,0.0008259,0.0007785,0.0008065,3783
1670281200.0,0.0007799,0.0008251,0.0007704,0.0008248,9570
1670194800.0,0.0007856,0.0008004,0.0007706,0.0007799,1885
1670108400.0,0.0007818,0.000788,0.0007646,0.0007854,6584
1670022000.0,0.000823,0.0008233,0.0007799,0.0007818,2094
1669935600.0,0.0008066,0.0008253,0.0007723,0.0008223,9129
1669849200.0,0.0008681,0.0008726,0.0008025,0.000806,17249
1669762800.0,0.0008731,0.0008982,0.0008343,0.0008681,28869
1669676400.0,0.0008045,0.0008744,0.0007907,0.0008731,28376
1669590000.0,0.000765,0.0008235,0.0007393,0.0008044,7837
1669503600.0,0.0008268,0.0008761,0.0007604,0.000765,26801
1669417200.0,0.0008105,0.0008424,0.00081,0.0008269,18838
1669330800.0,0.0008253,0.000828,0.0007747,0.0008111,15494
1669244400.0,0.0008804,0.0009117,0.0008243,0.0008253,4512
1669158000.0,0.0007894,0.0009127,0.0007786,0.0008806,21347
1669071600.0,0.0007771,0.0008028,0.0007582,0.0007894,11185
1668985200.0,0.000776,0.0007987,0.0007484,0.0007767,11787
1668898800.0,0.000827,0.0008417,0.0007834,0.0007926,9550
1668812400.0,0.000804,0.0008323,0.0007951,0.000827,4933
1668726000.0,0.0007534,0.0008227,0.0007524,0.0008042,13544
1668639600.0,0.0007852,0.0008014,0.0007492,0.0007535,10039
1668553200.0,0.0008069,0.0008193,0.0007513,0.0007852,6656
1668466800.0,0.0007653,0.0008381,0.0007597,0.0008065,3891
1668380400.0,0.000733,0.000787,0.0007038,0.0007659,7088
1668294000.0,0.0007636,0.0007863,0.0007162,0.0007335,3644
1668207600.0,0.0008132,0.0008132,0.0007204,0.0007643,5449
1668121200.0,0.0007968,0.0008144,0.0007174,0.0008125,14192
1668034800.0,0.0007618,0.0009034,0.0007551,0.0007976,42510
1667948400.0,0.0008799,0.0008961,0.0007395,0.0007613,32614
1667862000.0,0.001174,0.001208,0.0008622,0.000882,73782
1667775600.0,0.001002,0.001174,0.0009988,0.001174,21470
1667689200.0,0.001013,0.00111,0.0009764,0.001002,12258
1667602800.0,0.001075,0.001166,0.0009466,0.001013,33647
1667516400.0,0.001064,0.001198,0.001064,0.001075,22501
1667430000.0,0.001472,0.00158,0.0009611,0.001064,192513
1667343600.0,0.0006888,0.001494,0.0006605,0.001472,208587
1667257200.0,0.0007061,0.0007123,0.0006887,0.0006888,1979
1667170800.0,0.0007094,0.0007346,0.0006967,0.0007061,4703
1667080800.0,0.0006696,0.000726,0.000663,0.0007094,9664
1666994400.0,0.0008565,0.0008712,0.0006692,0.0006696,137697
1666908000.0,0.0009651,0.0009902,0.0008528,0.0008565,31028
1666821600.0,0.0009748,0.0009892,0.0009486,0.0009651,2400
1666735200.0,0.0009436,0.0009975,0.0009199,0.0009748,12088
1666648800.0,0.001026,0.001048,0.000925,0.000944,55634
1666562400.0,0.001075,0.001079,0.001013,0.001026,1730
1666476000.0,0.001011,0.001075,0.0009518,0.001074,4350
1666389600.0,0.0009716,0.001033,0.0009645,0.001011,9662
1666303200.0,0.0009639,0.0009763,0.0009486,0.0009717,2969
1666216800.0,0.00098,0.001037,0.0009633,0.0009639,9348
1666130400.0,0.001034,0.001068,0.0009761,0.00098,18713
1666044000.0,0.001144,0.001168,0.000998,0.001034,15181
1665957600.0,0.001149,0.001169,0.001123,0.001144,5551
1665871200.0,0.001181,0.00124,0.001118,0.001149,23620
1665784800.0,0.001128,0.00126,0.001128,0.001181,10960
1665698400.0,0.001162,0.001289,0.001043,0.001128,90547
1665612000.0,0.001607,0.001608,0.00107,0.001162,127069
1665525600.0,0.001609,0.001686,0.001379,0.001607,60847
1665439200.0,0.001566,0.00172,0.001429,0.001609,45907
1665352800.0,0.001618,0.001677,0.001551,0.001566,7672
1665266400.0,0.001717,0.001759,0.001613,0.001618,6242
1665180000.0,0.001746,0.001761,0.00168,0.001717,32763
1665093600.0,0.00171,0.001785,0.001637,0.001746,12444
1665007200.0,0.00176,0.001783,0.001677,0.00171,14384
1664920800.0,0.001921,0.001924,0.00174,0.00176,17699
1664834400.0,0.001869,0.00194,0.001865,0.001922,3593
1664748000.0,0.001802,0.001908,0.001786,0.001869,11247
1664661600.0,0.001978,0.001978,0.001797,0.001802,9402
1664575200.0,0.00187,0.001985,0.001835,0.001977,15353
1664488800.0,0.001882,0.00193,0.001851,0.00187,4068
1664402400.0,0.001747,0.001883,0.001697,0.001882,7061
1664316000.0,0.001856,0.001861,0.001661,0.001743,16129
1664229600.0,0.002101,0.002166,0.001818,0.001856,16516
1664143200.0,0.002097,0.002147,0.00205,0.002101,4265
1664056800.0,0.001918,0.002244,0.001893,0.002097,36131
1663970400.0,0.00197,0.002029,0.001873,0.001919,12989
1663884000.0,0.002045,0.002073,0.00195,0.00197,7271
1663797600.0,0.001907,0.002054,0.001902,0.002045,3332
1663711200.0,0.001988,0.002076,0.001881,0.001907,9808
1663624800.0,0.002047,0.002048,0.00197,0.001987,3446
1663538400.0,0.001982,0.002151,0.001917,0.002048,15348
1663452000.0,0.002187,0.002211,0.00179,0.001981,55667
1663365600.0,0.002127,0.002202,0.002093,0.002186,4018
1663279200.0,0.002175,0.002176,0.002024,0.002127,14589
1663192800.0,0.002213,0.002571,0.002157,0.002175,20612
1663106400.0,0.002144,0.002223,0.002119,0.002212,2627
1663020000.0,0.002275,0.002312,0.00198,0.002142,52747
1662933600.0,0.002313,0.00246,0.002195,0.002275,31003
1662847200.0,0.002362,0.002447,0.002307,0.002313,20631
1662760800.0,0.002412,0.00242,0.002295,0.002362,14915
1662674400.0,0.002421,0.002527,0.002309,0.002412,24678
1662588000.0,0.002494,0.002558,0.002312,0.002421,32419
1662501600.0,0.00243,0.002585,0.002393,0.002494,24404
1662415200.0,0.002557,0.002611,0.002122,0.00243,96607
1662328800.0,0.002601,0.002617,0.002473,0.002557,3013
1662242400.0,0.002573,0.002656,0.002485,0.002601,14694
1662156000.0,0.0026,0.002669,0.002565,0.002573,4797
1662069600.0,0.002743,0.002746,0.002571,0.0026,9866
1661983200.0,0.002705,0.002745,0.002653,0.002743,14622
1661896800.0,0.002565,0.002723,0.002552,0.002705,16763
1661810400.0,0.002566,0.002659,0.002426,0.002565,11276
1661724000.0,0.002608,0.002668,0.002487,0.002566,14622
1661637600.0,0.002671,0.002769,0.002608,0.002608,3153
1661551200.0,0.002638,0.002725,0.00256,0.002672,6400
1661464800.0,0.002752,0.00281,0.002638,0.002638,3537
1661378400.0,0.002784,0.002791,0.0027,0.002752,2034
1661292000.0,0.002819,0.002834,0.002624,0.002784,5601
1661205600.0,0.002796,0.002901,0.002627,0.002823,9699
1661119200.0,0.002872,0.002873,0.002721,0.002797,2857
1661032800.0,0.002929,0.002945,0.002791,0.002871,3420
1660946400.0,0.002793,0.002955,0.002779,0.002929,8207
1660860000.0,0.00304,0.003041,0.002782,0.002794,28895
1660773600.0,0.002849,0.003164,0.002843,0.003037,24731
1660687200.0,0.003166,0.003766,0.002748,0.002849,144767
1660600800.0,0.003078,0.003239,0.002961,0.003166,25737
1660514400.0,0.003153,0.003183,0.002976,0.003078,9978
1660428000.0,0.003159,0.003208,0.002979,0.003153,24651
1660341600.0,0.002949,0.003211,0.002944,0.003159,53383
1660255200.0,0.002769,0.003052,0.00275,0.002948,58224
1660168800.0,0.002803,0.002871,0.002723,0.002769,60187
1660082400.0,0.002817,0.002944,0.002711,0.002803,49366
1659996000.0,0.002824,0.003011,0.002504,0.002817,80925
1659909600.0,0.00289,0.002993,0.002751,0.002824,34726
1659823200.0,0.002984,0.003016,0.002888,0.00289,10328
1659736800.0,0.003065,0.003121,0.002898,0.002983,36415
1659650400.0,0.003091,0.003149,0.002892,0.003066,84040
1659564000.0,0.00314,0.003187,0.002991,0.003091,11789
1659477600.0,0.003165,0.003255,0.003044,0.003139,28456
1659391200.0,0.00315,0.003619,0.003055,0.003165,188563
1659304800.0,0.003342,0.003421,0.002955,0.00315,183049
1659218400.0,0.003388,0.003464,0.003186,0.003342,97158
1659132000.0,0.003419,0.003489,0.003216,0.003383,111654
1659045600.0,0.003452,0.003516,0.003295,0.003419,34440
1658959200.0,0.003359,0.003529,0.003092,0.003452,168030
1658872800.0,0.003076,0.003428,0.002927,0.003359,56410
1658786400.0,0.003005,0.003077,0.002863,0.003076,34636
1658700000.0,0.003164,0.003242,0.002973,0.003005,47155
1658613600.0,0.003144,0.003235,0.003025,0.003164,8858
1658527200.0,0.003046,0.003226,0.003034,0.003144,10734
1658440800.0,0.003243,0.00332,0.003034,0.003046,20260
1658354400.0,0.003064,0.003288,0.002984,0.003243,22984
1658268000.0,0.003097,0.003254,0.002944,0.003064,37447
1658181600.0,0.003122,0.00318,0.002919,0.003097,24718
1658095200.0,0.002911,0.003141,0.002837,0.003123,53222
1658008800.0,0.00296,0.00317,0.002834,0.002911,14620
1657922400.0,0.00296,0.00308,0.002816,0.00296,29468
1657836000.0,0.003053,0.003066,0.002817,0.00296,30239
1657749600.0,0.003027,0.003086,0.002853,0.003052,26475
1657663200.0,0.002764,0.003049,0.002585,0.003027,18235
1657576800.0,0.002878,0.002951,0.002742,0.002764,19655
1657490400.0,0.002939,0.003045,0.002797,0.002879,14174
1657404000.0,0.003039,0.003092,0.002886,0.002939,17100
1657317600.0,0.003053,0.003057,0.002917,0.003039,8400
1657231200.0,0.002962,0.003082,0.002755,0.003053,12455
1657144800.0,0.003016,0.003174,0.002853,0.002962,34504
1657058400.0,0.002961,0.003072,0.00288,0.003003,10001
1656972000.0,0.002928,0.003164,0.002813,0.002961,10250
1656885600.0,0.002746,0.002938,0.002625,0.002928,4824
1656799200.0,0.00281,0.00281,0.002639,0.002746,3070
1656712800.0,0.002697,0.002813,0.002636,0.002806,6663
1656626400.0,0.002693,0.002854,0.00266,0.002697,23128
1656540000.0,0.003021,0.003054,0.002537,0.002693,33801
1656453600.0,0.003084,0.003189,0.002979,0.003021,14759
1656367200.0,0.00312,0.003252,0.002829,0.003084,52967
1656280800.0,0.00321,0.003372,0.003034,0.00312,14414
1656194400.0,0.003447,0.003507,0.003204,0.00321,19560
1656108000.0,0.003594,0.003605,0.003255,0.003447,37658
1656021600.0,0.003568,0.003676,0.003188,0.003594,120522
1655935200.0,0.003001,0.003684,0.002989,0.003565,46322
1655848800.0,0.003115,0.003163,0.002689,0.003001,63695
1655762400.0,0.002799,0.003398,0.002718,0.003108,33266
1655676000.0,0.002859,0.002894,0.002612,0.002799,23038
1655589600.0,0.002368,0.002954,0.00223,0.002862,65411
1655503200.0,0.002989,0.003001,0.002199,0.002368,53717
1655416800.0,0.002959,0.003018,0.002863,0.002989,15971
1655330400.0,0.003311,0.003345,0.002932,0.002959,37436
1655244000.0,0.003,0.003316,0.002627,0.003308,52226
1655157600.0,0.003008,0.003152,0.002838,0.003,39391
1655071200.0,0.00351,0.003521,0.002672,0.003008,54757
1654984800.0,0.003973,0.004041,0.003229,0.00351,22976
1654898400.0,0.004362,0.004585,0.003624,0.003972,98210
1654812000.0,0.004724,0.005144,0.003405,0.004362,338751
1654725600.0,0.005601,0.005661,0.002091,0.004638,601294
1654639200.0,0.004768,0.005728,0.004764,0.005606,50861
1654552800.0,0.004634,0.004866,0.004363,0.004768,24892
1654466400.0,0.004245,0.004773,0.00423,0.004634,45515
1654380000.0,0.003923,0.004703,0.003603,0.004245,64154
1654293600.0,0.003199,0.004021,0.003012,0.003923,64816
1654207200.0,0.004025,0.004034,0.003088,0.0032,118939
1654120800.0,0.003134,0.004763,0.00308,0.004055,152078
1654034400.0,0.003126,0.003324,0.00304,0.003147,74572
1653948000.0,0.0031,0.003242,0.00306,0.003126,21859
1653861600.0,0.003073,0.003224,0.003039,0.0031,14751
1653775200.0,0.003075,0.00316,0.002999,0.003073,26250
1653688800.0,0.003012,0.003225,0.002956,0.003075,63452
1653602400.0,0.002991,0.003344,0.002872,0.002956,65353
1653516000.0,0.003305,0.003605,0.002985,0.002993,63213
1653429600.0,0.003536,0.003585,0.003212,0.003303,21478
1653343200.0,0.003504,0.003573,0.003358,0.003536,12430
1653256800.0,0.003599,0.003859,0.003471,0.003504,19727
1653170400.0,0.003567,0.003876,0.003453,0.003599,32725
1653084000.0,0.00361,0.00366,0.003518,0.003566,22305
1652997600.0,0.003687,0.003732,0.003463,0.00361,14987
1652911200.0,0.003415,0.003707,0.003311,0.003687,51264
1652824800.0,0.003798,0.004151,0.003259,0.003415,74322
1652738400.0,0.003435,0.003938,0.003435,0.0038,66176
1652652000.0,0.003728,0.003761,0.003292,0.003435,59977
1652565600.0,0.003635,0.003727,0.003354,0.003727,45326
1652479200.0,0.003685,0.00383,0.0031,0.003635,94369
1652392800.0,0.003165,0.004878,0.002859,0.003686,139362
1652306400.0,0.003616,0.0039,0.002574,0.003165,89629
1652220000.0,0.005113,0.005577,0.003546,0.003608,114184
1652133600.0,0.005226,0.00588,0.004566,0.005113,99055
1652047200.0,0.00675,0.006849,0.005214,0.005225,82422
1651960800.0,0.006467,0.007143,0.006078,0.00675,55979
1651874400.0,0.00715,0.007446,0.006456,0.006463,152247
1651788000.0,0.008263,0.008597,0.007117,0.00715,91391
1651701600.0,0.008896,0.009277,0.007963,0.008263,68453
1651615200.0,0.008246,0.008981,0.00818,0.008896,55877
1651528800.0,0.008806,0.008871,0.008207,0.008246,39328
1651442400.0,0.009208,0.00943,0.008508,0.008806,36004
1651356000.0,0.008249,0.009508,0.008011,0.009209,93316
1651269600.0,0.009161,0.00924,0.007439,0.008237,151454
1651183200.0,0.01058,0.01061,0.009097,0.009162,128410
1651096800.0,0.01004,0.01073,0.009825,0.01058,142908
1651010400.0,0.01043,0.01047,0.009722,0.01004,151006
1650924000.0,0.01142,0.01148,0.01005,0.01043,177769
1650837600.0,0.01053,0.01158,0.009432,0.01142,338788
1650751200.0,0.01102,0.01122,0.01047,0.01053,130757
1650664800.0,0.01079,0.01124,0.01033,0.01102,192462
1650578400.0,0.0106,0.01148,0.01053,0.01079,219882
1650492000.0,0.01201,0.01219,0.01018,0.01059,400449
1650405600.0,0.01288,0.01299,0.01185,0.01201,249949
1650319200.0,0.01271,0.0134,0.01245,0.01288,253090
1650232800.0,0.01363,0.01365,0.01223,0.01271,477034
1650146400.0,0.01433,0.01438,0.01363,0.01363,112081
1650060000.0,0.01486,0.01492,0.01408,0.01433,202145
1649973600.0,0.01578,0.0159,0.01398,0.01486,562913
1649887200.0,0.01618,0.01655,0.0155,0.01578,390334
1649800800.0,0.0162,0.01668,0.01598,0.01618,447911
1649714400.0,0.01628,0.0173,0.01524,0.0162,1173937
1649628000.0,0.01993,0.02012,0.01353,0.01628,1886620
1649541600.0,0.01862,0.02014,0.01858,0.01993,884446
1649455200.0,0.01779,0.0187,0.01678,0.01862,708650
1649368800.0,0.01462,0.01761,0.01457,0.01761,481385
1649282400.0,0.01254,0.0154,0.01231,0.01462,274945
1649196000.0,0.01314,0.0135,0.01254,0.01254,149275
1649109600.0,0.0137,0.01385,0.01304,0.01304,85141
1649023200.0,0.01373,0.01384,0.01261,0.0137,194260
1648936800.0,0.01401,0.01424,0.01334,0.01373,144176
1648850400.0,0.01428,0.01468,0.01367,0.01401,165709
1648764000.0,0.01455,0.01482,0.01401,0.01428,245336
1648677600.0,0.01457,0.01517,0.0142,0.01446,330984
1648591200.0,0.01478,0.01509,0.01425,0.01457,157444
1648504800.0,0.01439,0.01523,0.01411,0.01478,194673
1648418400.0,0.015,0.01535,0.01395,0.01439,258935
1648335600.0,0.0147,0.01527,0.0141,0.01507,186384
1648249200.0,0.0152,0.01531,0.01461,0.0147,100169
1648162800.0,0.01573,0.01583,0.01418,0.0152,203734
1648076400.0,0.01602,0.01658,0.01494,0.01573,59550
1647990000.0,0.01504,0.01619,0.01476,0.01602,36429
1647903600.0,0.01456,0.0157,0.01446,0.01504,31032
1647817200.0,0.01434,0.01485,0.01415,0.01456,21708
1647730800.0,0.01462,0.01502,0.01405,0.01434,27300
1647644400.0,0.01397,0.01498,0.01395,0.01462,29239
1647558000.0,0.01423,0.0148,0.01381,0.01397,60
1647471600.0,0.01423,0.01423,0.01423,0.01423,0
1647385200.0,0.01384,0.01428,0.01374,0.01423,0
1647298800.0,0.01358,0.0139,0.01326,0.01384,36768
1647212400.0,0.01544,0.01544,0.01277,0.01358,66525
1647126000.0,0.01588,0.01604,0.01542,0.01544,5
1647039600.0,0.01603,0.0162,0.01585,0.01588,3
1646953200.0,0.01609,0.01628,0.01603,0.01603,64229
1646866800.0,0.01626,0.01635,0.01353,0.01609,133973
1646780400.0,0.01626,0.01713,0.01547,0.01626,116041
1646694000.0,0.01605,0.0167,0.01586,0.01626,84506
1646607600.0,0.01623,0.0167,0.01462,0.01605,110008
1646521200.0,0.01634,0.01716,0.01615,0.01623,169521
1646434800.0,0.01678,0.01716,0.01614,0.01634,226680
1646348400.0,0.01566,0.01707,0.01493,0.01678,193116
1646262000.0,0.01444,0.01617,0.01406,0.01566,126737
1646175600.0,0.01288,0.01515,0.01265,0.01443,77525
1646089200.0,0.01251,0.01347,0.01251,0.01288,58933
1646002800.0,0.01187,0.01326,0.01163,0.01251,57008
1645916400.0,0.01205,0.01248,0.01154,0.01187,41099
1645830000.0,0.0124,0.01264,0.01184,0.01205,67357
1645743600.0,0.01222,0.01274,0.01082,0.0124,177889
1645657200.0,0.01197,0.01316,0.009486,0.01222,167018
1645570800.0,0.01117,0.01372,0.01081,0.01197,144251
1645484400.0,0.0108,0.01199,0.009925,0.01117,146671
1645398000.0,0.01183,0.01265,0.01049,0.0108,78341
1645311600.0,0.01241,0.01273,0.01094,0.01183,82431
1645225200.0,0.01197,0.01269,0.01181,0.01241,128977
1645138800.0,0.01166,0.01349,0.0115,0.01198,193099
1645052400.0,0.01188,0.01334,0.009807,0.01166,147852
1644966000.0,0.00769,0.01202,0.007197,0.0117,0
1644879600.0,0.0072,0.007744,0.007075,0.00769,0
1644793200.0,0.007299,0.007485,0.006985,0.007202,0
1644706800.0,0.007373,0.007757,0.007039,0.007299,0
1644620400.0,0.007337,0.007716,0.006788,0.007373,0
1644534000.0,0.007009,0.008124,0.006905,0.007337,0
1644447600.0,0.006412,0.007414,0.006009,0.007009,0
1644361200.0,0.005729,0.006426,0.005499,0.006412,0
1644274800.0,0.0056,0.005876,0.005197,0.005729,0
1644188400.0,0.005335,0.006184,0.005133,0.0056,0
1644102000.0,0.005405,0.005604,0.004979,0.005335,0
1644015600.0,0.005144,0.005696,0.005141,0.005424,0
1643929200.0,0.00455,0.005517,0.004476,0.005144,0
1643842800.0,0.005037,0.005083,0.004114,0.00455,0
1643756400.0,0.005004,0.005425,0.00475,0.005037,0
1643670000.0,0.004956,0.005452,0.004803,0.005004,0
